,Unnamed: 0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,Unnamed: 0,target
10559209,10559209,2021-06-20 11:11:47.755301+00:00,x,y,2021-07-05 17:00:00+00:00,2021-07-05 18:59:00+00:00,gamma,True,20.0,2,c-6,10559209,7620.0
7332654,7332654,2021-05-20 20:06:54.756830+00:00,x,y,2021-12-10 05:00:00+00:00,2021-12-10 06:55:00+00:00,beta,True,20.0,0,b-1,7332654,6755.0
13495643,13495643,2021-07-08 13:16:52.353882+00:00,x,y,2021-07-14 11:00:00+00:00,2021-07-14 12:55:00+00:00,beta,True,40.0,0,b-69,13495643,15320.0
6667831,6667831,2021-05-12 07:52:36.703587+00:00,x,y,2021-05-31 05:00:00+00:00,2021-05-31 07:00:00+00:00,gamma,True,20.0,2,c-2,6667831,8390.0
19000784,19000784,2021-08-14 05:15:03.594107+00:00,x,y,2021-09-01 17:05:00+00:00,2021-09-01 19:05:00+00:00,omega,True,20.0,1,d-5,19000784,7950.0
3796639,3796639,2021-03-25 02:28:26.478743+00:00,x,y,2021-03-26 09:10:00+00:00,2021-03-26 11:05:00+00:00,beta,True,20.0,0,b-67,3796639,9636.0
3907973,3907973,2021-03-27 07:36:56.630422+00:00,x,y,2021-04-07 15:30:00+00:00,2021-04-07 17:30:00+00:00,alpha,True,35.0,1,a-7,3907973,10799.0
12717609,12717609,2021-07-04 11:09:10.824951+00:00,x,y,2021-07-08 10:00:00+00:00,2021-07-08 12:00:00+00:00,alpha,True,35.0,1,a-7,12717609,12645.0
1600881,1600881,2021-02-12 22:32:00.844691+00:00,x,y,2021-02-23 13:00:00+00:00,2021-02-23 15:00:00+00:00,alpha,True,15.0,1,a-5,1600881,12495.0
3376074,3376074,2021-03-16 14:57:48.028350+00:00,x,y,2021-03-27 17:00:00+00:00,2021-03-27 18:59:00+00:00,gamma,True,20.0,1,c-6,3376074,9800.0
10166339,10166339,2021-06-17 04:34:13.455147+00:00,x,y,2021-06-18 11:00:00+00:00,2021-06-18 12:55:00+00:00,beta,True,40.0,0,b-69,10166339,12611.0
116140,116140,2021-01-03 17:59:37.239387+00:00,x,y,2021-01-18 13:00:00+00:00,2021-01-18 15:00:00+00:00,alpha,True,0.0,0,a-5,116140,8739.0
6619634,6619634,2021-05-11 11:20:39.522596+00:00,x,y,2021-05-23 05:00:00+00:00,2021-05-23 07:00:00+00:00,alpha,True,35.0,1,a-1,6619634,6995.0
12112508,12112508,2021-07-01 07:07:54.534872+00:00,x,y,2021-07-01 10:00:00+00:00,2021-07-01 12:00:00+00:00,alpha,True,35.0,1,a-7,12112508,22445.0
1805157,1805157,2021-02-17 08:42:28.883188+00:00,x,y,2021-02-22 16:00:00+00:00,2021-02-22 18:10:00+00:00,alpha,True,15.0,1,a-7,1805157,12495.0
20468010,20468010,2021-08-22 13:02:28.262038+00:00,x,y,2021-08-24 08:00:00+00:00,2021-08-24 10:00:00+00:00,gamma,True,20.0,2,c-2,20468010,29185.0
8906472,8906472,2021-06-06 14:49:02.377859+00:00,x,y,2021-06-20 11:00:00+00:00,2021-06-20 12:55:00+00:00,beta,True,20.0,0,b-69,8906472,10057.0
9625372,9625372,2021-06-13 02:17:30.648372+00:00,x,y,2021-06-29 13:00:00+00:00,2021-06-29 15:00:00+00:00,alpha,True,15.0,1,a-9,9625372,6531.0
135981,135981,2021-01-04 09:57:00.877579+00:00,x,y,2021-01-07 05:15:00+00:00,2021-01-07 07:25:00+00:00,alpha,True,20.0,1,a-1,135981,10227.0
971640,971640,2021-01-28 10:10:59.915137+00:00,x,y,2021-02-08 05:00:00+00:00,2021-02-08 06:55:00+00:00,beta,True,35.0,0,b-1,971640,9564.0
308479,308479,2021-01-09 10:31:56.609139+00:00,x,y,2021-01-19 05:00:00+00:00,2021-01-19 06:55:00+00:00,beta,False,20.0,0,b-1,308479,8697.0
13587840,13587840,2021-07-09 05:33:35.569049+00:00,x,y,2021-07-16 07:00:00+00:00,2021-07-16 09:00:00+00:00,alpha,True,35.0,1,a-5,13587840,14645.0
9668295,9668295,2021-06-13 09:44:57.396439+00:00,x,y,2021-07-20 16:00:00+00:00,2021-07-20 18:00:00+00:00,alpha,True,15.0,1,a-23,9668295,6531.0
4213146,4213146,2021-04-03 11:25:52.492978+00:00,x,y,2021-04-05 14:00:00+00:00,2021-04-05 15:55:00+00:00,beta,True,40.0,0,b-9,4213146,12697.0
17260784,17260784,2021-08-05 16:11:38.320859+00:00,x,y,2021-08-20 10:00:00+00:00,2021-08-20 12:00:00+00:00,alpha,True,15.0,1,a-7,17260784,8300.0
13476435,13476435,2021-07-08 11:00:17.363480+00:00,x,y,2021-07-19 07:00:00+00:00,2021-07-19 09:00:00+00:00,alpha,True,15.0,1,a-5,13476435,11245.0
18080189,18080189,2021-08-09 23:45:13.851812+00:00,x,y,2021-08-19 04:00:00+00:00,2021-08-19 06:00:00+00:00,alpha,True,15.0,1,a-1,18080189,6810.0
13602483,13602483,2021-07-09 07:15:58.222060+00:00,x,y,2021-07-18 13:00:00+00:00,2021-07-18 15:00:00+00:00,alpha,True,15.0,1,a-9,13602483,12945.0
4859784,4859784,2021-04-19 15:19:59.881074+00:00,x,y,2021-05-14 13:30:00+00:00,2021-05-14 15:30:00+00:00,alpha,True,15.0,1,a-5,4859784,7796.0
1042570,1042570,2021-01-30 06:18:29.738795+00:00,x,y,2021-01-31 05:15:00+00:00,2021-01-31 07:25:00+00:00,alpha,True,20.0,1,a-1,1042570,9799.0
9556760,9556760,2021-06-12 13:54:30.509763+00:00,x,y,2021-08-09 04:00:00+00:00,2021-08-09 06:00:00+00:00,alpha,True,15.0,1,a-1,9556760,6531.0
14075820,14075820,2021-07-12 08:34:02.073818+00:00,x,y,2021-07-18 10:00:00+00:00,2021-07-18 12:00:00+00:00,alpha,True,15.0,1,a-7,14075820,14945.0
4289380,4289380,2021-04-05 15:19:01.503148+00:00,x,y,2021-07-10 14:00:00+00:00,2021-07-10 15:55:00+00:00,beta,True,20.0,0,b-9,4289380,8998.0
16438425,16438425,2021-07-29 17:11:11.586744+00:00,x,y,2021-08-17 14:00:00+00:00,2021-08-17 15:55:00+00:00,beta,True,20.0,0,b-9,16438425,6500.0
776819,776819,2021-01-23 06:51:14.417109+00:00,x,y,2021-01-24 11:00:00+00:00,2021-01-24 13:00:00+00:00,gamma,True,32.0,2,c-4,776819,12165.0
10998385,10998385,2021-06-23 21:27:39.634746+00:00,x,y,2021-06-27 05:00:00+00:00,2021-06-27 06:55:00+00:00,beta,True,40.0,0,b-1,10998385,10702.0
18756288,18756288,2021-08-12 19:57:40.421289+00:00,x,y,2021-08-25 10:00:00+00:00,2021-08-25 12:00:00+00:00,alpha,True,15.0,1,a-7,18756288,7524.0
18137000,18137000,2021-08-10 08:15:24.918828+00:00,x,y,2021-09-09 10:00:00+00:00,2021-09-09 12:00:00+00:00,gamma,True,20.0,2,c-2,18137000,13560.0
6979566,6979566,2021-05-17 01:46:02.525151+00:00,x,y,2021-05-17 05:00:00+00:00,2021-05-17 07:00:00+00:00,gamma,True,20.0,2,c-2,6979566,8390.0
6256900,6256900,2021-05-05 23:21:53.326406+00:00,x,y,2021-05-23 17:00:00+00:00,2021-05-23 18:59:00+00:00,gamma,True,20.0,2,c-6,6256900,9650.0
2684986,2684986,2021-03-05 18:43:32.768227+00:00,x,y,2021-03-19 17:00:00+00:00,2021-03-19 18:59:00+00:00,gamma,True,20.0,1,c-6,2684986,7390.0
14584686,14584686,2021-07-15 15:08:14.284710+00:00,x,y,2021-07-16 16:00:00+00:00,2021-07-16 18:00:00+00:00,alpha,True,15.0,1,a-23,14584686,14945.0
15256318,15256318,2021-07-20 20:26:50.616754+00:00,x,y,2021-07-26 04:00:00+00:00,2021-07-26 06:00:00+00:00,alpha,True,35.0,1,a-1,15256318,22445.0
9316508,9316508,2021-06-10 14:46:36.575646+00:00,x,y,2021-06-14 10:00:00+00:00,2021-06-14 12:00:00+00:00,alpha,True,35.0,1,a-7,9316508,10006.0
7691984,7691984,2021-05-24 23:44:25.720616+00:00,x,y,2021-05-28 05:00:00+00:00,2021-05-28 07:00:00+00:00,alpha,True,35.0,1,a-1,7691984,8027.0
1536874,1536874,2021-02-11 11:39:30.318336+00:00,x,y,2021-02-27 13:00:00+00:00,2021-02-27 15:00:00+00:00,alpha,True,0.0,0,a-5,1536874,8739.0
18489779,18489779,2021-08-11 15:08:21.248812+00:00,x,y,2021-08-22 14:00:00+00:00,2021-08-22 15:55:00+00:00,beta,True,40.0,0,b-9,18489779,18140.0
16167336,16167336,2021-07-27 14:32:28.195433+00:00,x,y,2021-08-22 04:00:00+00:00,2021-08-22 06:00:00+00:00,alpha,True,15.0,1,a-1,16167336,9045.0
18426975,18426975,2021-08-11 09:45:47.004640+00:00,x,y,2021-08-21 13:00:00+00:00,2021-08-21 15:00:00+00:00,alpha,True,20.0,1,a-9,18426975,14645.0
3935993,3935993,2021-03-27 17:35:57.233137+00:00,x,y,2021-03-28 11:00:00+00:00,2021-03-28 13:00:00+00:00,gamma,True,20.0,2,c-4,3935993,23005.0
4406187,4406187,2021-04-08 14:32:27.546436+00:00,x,y,2021-04-14 05:00:00+00:00,2021-04-14 07:00:00+00:00,gamma,True,20.0,1,c-2,4406187,8395.0
4369749,4369749,2021-04-07 17:26:12.761835+00:00,x,y,2021-05-12 15:30:00+00:00,2021-05-12 17:30:00+00:00,alpha,True,15.0,1,a-7,4369749,8048.0
1563937,1563937,2021-02-12 05:40:55.172512+00:00,x,y,2021-02-12 13:00:00+00:00,2021-02-12 15:00:00+00:00,alpha,True,35.0,1,a-5,1563937,9799.0
2999397,2999397,2021-03-10 20:01:07.112426+00:00,x,y,2021-03-31 15:30:00+00:00,2021-03-31 17:30:00+00:00,alpha,True,35.0,1,a-7,2999397,10799.0
4463383,4463383,2021-04-10 06:27:52.724228+00:00,x,y,2021-05-15 11:00:00+00:00,2021-05-15 13:00:00+00:00,gamma,True,20.0,2,c-4,4463383,9650.0
21686692,21686692,2021-08-31 10:01:32.634974+00:00,x,y,2021-10-06 05:30:00+00:00,2021-10-06 07:30:00+00:00,gamma,True,20.0,1,c-2,21686692,6870.0
17339359,17339359,2021-08-06 08:31:31.352079+00:00,x,y,2021-08-07 10:00:00+00:00,2021-08-07 12:00:00+00:00,gamma,True,20.0,2,c-2,17339359,8500.0
11895288,11895288,2021-06-29 22:20:58.440554+00:00,x,y,2021-07-17 16:00:00+00:00,2021-07-17 18:00:00+00:00,alpha,True,35.0,1,a-23,11895288,13277.0
14426148,14426148,2021-07-14 13:23:05.126143+00:00,x,y,2021-07-25 04:00:00+00:00,2021-07-25 06:00:00+00:00,alpha,True,35.0,1,a-1,14426148,22445.0
9854492,9854492,2021-06-14 13:28:36.552150+00:00,x,y,2021-07-14 07:00:00+00:00,2021-07-14 09:00:00+00:00,alpha,True,15.0,1,a-5,9854492,6531.0
1284004,1284004,2021-02-04 20:11:32.502603+00:00,x,y,2021-02-14 13:00:00+00:00,2021-02-14 15:00:00+00:00,alpha,True,20.0,1,a-5,1284004,9799.0
9454613,9454613,2021-06-11 21:13:41.769067+00:00,x,y,2021-07-05 10:30:00+00:00,2021-07-05 12:25:00+00:00,beta,True,20.0,0,b-69,9454613,6522.0
13931042,13931042,2021-07-11 09:44:36.198302+00:00,x,y,2021-07-17 17:00:00+00:00,2021-07-17 18:59:00+00:00,gamma,True,20.0,2,c-6,13931042,15065.0
962593,962593,2021-01-28 06:22:34.641583+00:00,x,y,2021-02-05 16:00:00+00:00,2021-02-05 17:55:00+00:00,beta,True,35.0,0,b-19,962593,9564.0
2825360,2825360,2021-03-08 08:44:18.962221+00:00,x,y,2021-03-28 05:00:00+00:00,2021-03-28 06:55:00+00:00,beta,True,20.0,0,b-1,2825360,6902.0
13565388,13565388,2021-07-08 22:28:19.658307+00:00,x,y,2021-07-27 16:00:00+00:00,2021-07-27 18:00:00+00:00,alpha,True,35.0,1,a-23,13565388,12645.0
9007528,9007528,2021-06-07 14:48:40.451161+00:00,x,y,2021-07-19 10:00:00+00:00,2021-07-19 12:00:00+00:00,alpha,True,15.0,1,a-7,9007528,9403.0
1864670,1864670,2021-02-18 13:37:48.582155+00:00,x,y,2021-03-02 11:00:00+00:00,2021-03-02 13:00:00+00:00,gamma,True,20.0,2,c-4,1864670,14000.0
11135075,11135075,2021-06-24 21:20:48.944954+00:00,x,y,2021-07-04 13:00:00+00:00,2021-07-04 15:00:00+00:00,alpha,True,35.0,1,a-9,11135075,15377.0
19776899,19776899,2021-08-18 09:36:05.929484+00:00,x,y,2021-08-21 10:00:00+00:00,2021-08-21 12:00:00+00:00,alpha,True,20.0,1,a-7,19776899,22445.0
3675733,3675733,2021-03-22 11:04:13.077882+00:00,x,y,2021-03-30 13:30:00+00:00,2021-03-30 15:30:00+00:00,alpha,True,35.0,1,a-5,3675733,10799.0
5248860,5248860,2021-04-22 15:04:48.897901+00:00,x,y,2021-05-07 13:30:00+00:00,2021-05-07 15:30:00+00:00,alpha,True,15.0,1,a-5,5248860,8048.0
1690518,1690518,2021-02-14 21:28:58.472007+00:00,x,y,2021-02-18 14:00:00+00:00,2021-02-18 15:55:00+00:00,beta,True,20.0,0,b-9,1690518,11846.0
12433189,12433189,2021-07-02 21:59:22.371923+00:00,x,y,2021-07-15 07:00:00+00:00,2021-07-15 09:00:00+00:00,alpha,True,15.0,1,a-5,12433189,11245.0
13727184,13727184,2021-07-09 23:39:36.663178+00:00,x,y,2021-07-28 10:00:00+00:00,2021-07-28 12:00:00+00:00,alpha,True,15.0,1,a-7,13727184,11245.0
2697165,2697165,2021-03-06 03:21:38.846480+00:00,x,y,2021-04-09 05:00:00+00:00,2021-04-09 07:00:00+00:00,alpha,True,35.0,1,a-1,2697165,8027.0
10802510,10802510,2021-06-22 10:43:53.592987+00:00,x,y,2021-07-30 05:00:00+00:00,2021-07-30 06:55:00+00:00,beta,True,40.0,0,b-1,10802510,8013.0
9229037,9229037,2021-06-09 17:06:17.293487+00:00,x,y,2021-07-11 10:00:00+00:00,2021-07-11 12:00:00+00:00,alpha,True,35.0,1,a-7,9229037,9707.0
15535019,15535019,2021-07-23 07:23:46.296510+00:00,x,y,2021-07-24 07:00:00+00:00,2021-07-24 09:00:00+00:00,alpha,True,15.0,1,a-5,15535019,9045.0
16118095,16118095,2021-07-27 08:12:22.049172+00:00,x,y,2021-07-29 17:00:00+00:00,2021-07-29 18:59:00+00:00,gamma,True,20.0,2,c-6,16118095,10530.0
15568801,15568801,2021-07-23 11:13:43.754023+00:00,x,y,2021-07-24 17:00:00+00:00,2021-07-24 18:59:00+00:00,gamma,True,20.0,1,c-6,15568801,9000.0
15710189,15710189,2021-07-24 12:23:22.374278+00:00,x,y,2021-08-09 14:00:00+00:00,2021-08-09 16:00:00+00:00,gamma,True,20.0,1,c-4,15710189,9280.0
16836363,16836363,2021-08-02 06:36:00.093023+00:00,x,y,2021-08-10 14:00:00+00:00,2021-08-10 16:00:00+00:00,gamma,True,20.0,2,c-4,16836363,8765.0
12393993,12393993,2021-07-02 17:34:35.980808+00:00,x,y,2021-07-08 07:00:00+00:00,2021-07-08 09:00:00+00:00,alpha,True,15.0,1,a-5,12393993,9045.0
538585,538585,2021-01-16 09:45:05.102398+00:00,x,y,2021-01-22 11:00:00+00:00,2021-01-22 13:00:00+00:00,gamma,True,32.0,1,c-4,538585,9150.0
15385401,15385401,2021-07-22 07:19:28.648976+00:00,x,y,2021-08-06 16:00:00+00:00,2021-08-06 18:00:00+00:00,alpha,True,15.0,1,a-23,15385401,11245.0
12382213,12382213,2021-07-02 16:28:38.862228+00:00,x,y,2021-07-05 05:00:00+00:00,2021-07-05 06:55:00+00:00,beta,True,40.0,0,b-1,12382213,15270.0
6823021,6823021,2021-05-15 06:04:34.795181+00:00,x,y,2021-05-28 11:00:00+00:00,2021-05-28 13:00:00+00:00,gamma,True,20.0,2,c-4,6823021,8640.0
9713430,9713430,2021-06-13 14:59:33.305600+00:00,x,y,2021-06-15 13:00:00+00:00,2021-06-15 15:00:00+00:00,alpha,True,15.0,1,a-9,9713430,6850.0
19134948,19134948,2021-08-14 19:17:12.216978+00:00,x,y,2021-08-16 17:00:00+00:00,2021-08-16 18:55:00+00:00,beta,True,20.0,0,b-319,19134948,6570.0
18310626,18310626,2021-08-10 20:21:05.300035+00:00,x,y,2021-09-01 17:00:00+00:00,2021-09-01 18:59:00+00:00,gamma,True,20.0,1,c-6,18310626,12560.0
1258102,1258102,2021-02-04 08:27:26.333566+00:00,x,y,2021-03-01 14:00:00+00:00,2021-03-01 15:55:00+00:00,beta,True,35.0,0,b-9,1258102,9533.0
3157563,3157563,2021-03-13 03:35:58.370342+00:00,x,y,2021-05-24 14:00:00+00:00,2021-05-24 15:55:00+00:00,beta,True,20.0,0,b-9,3157563,9030.0
5693382,5693382,2021-04-27 19:32:54.639911+00:00,x,y,2021-06-01 05:00:00+00:00,2021-06-01 07:00:00+00:00,gamma,True,20.0,2,c-2,5693382,10655.0
16122469,16122469,2021-07-27 08:44:45.476901+00:00,x,y,2021-08-02 10:00:00+00:00,2021-08-02 12:00:00+00:00,gamma,True,20.0,1,c-2,16122469,10040.0
2739945,2739945,2021-03-06 18:13:45.048562+00:00,x,y,2021-04-02 05:00:00+00:00,2021-04-02 07:00:00+00:00,alpha,True,15.0,1,a-1,2739945,7502.0
20932813,20932813,2021-08-25 13:43:12.682586+00:00,x,y,2021-11-21 13:00:00+00:00,2021-11-21 15:00:00+00:00,alpha,True,20.0,1,a-9,20932813,10545.0
7021459,7021459,2021-05-17 11:28:09.630635+00:00,x,y,2021-08-06 05:00:00+00:00,2021-08-06 07:00:00+00:00,gamma,True,20.0,2,c-2,7021459,10655.0
3627791,3627791,2021-03-21 09:42:02.520958+00:00,x,y,2021-04-02 11:00:00+00:00,2021-04-02 12:55:00+00:00,beta,True,20.0,0,b-69,3627791,8957.0
7890391,7890391,2021-05-27 17:35:00.772300+00:00,x,y,2021-05-28 05:00:00+00:00,2021-05-28 07:00:00+00:00,gamma,True,20.0,1,c-2,7890391,8025.0
5499234,5499234,2021-04-25 09:49:11.822667+00:00,x,y,2021-04-28 05:00:00+00:00,2021-04-28 06:55:00+00:00,beta,True,20.0,0,b-1,5499234,6765.0
18861740,18861740,2021-08-13 10:53:11.178155+00:00,x,y,2021-09-01 16:00:00+00:00,2021-09-01 18:00:00+00:00,alpha,True,15.0,1,a-23,18861740,6810.0
10821700,10821700,2021-06-22 13:36:33.288457+00:00,x,y,2021-07-15 09:45:00+00:00,2021-07-15 11:45:00+00:00,gamma,True,20.0,2,c-2,10821700,7900.0
15554938,15554938,2021-07-23 09:45:51.960129+00:00,x,y,2021-07-25 10:00:00+00:00,2021-07-25 12:00:00+00:00,gamma,True,20.0,1,c-2,15554938,20120.0
20514160,20514160,2021-08-22 18:24:19.270096+00:00,x,y,2021-08-29 10:35:00+00:00,2021-08-29 12:35:00+00:00,omega,True,20.0,1,d-3,20514160,11100.0
4035813,4035813,2021-03-30 04:10:33.172802+00:00,x,y,2021-04-06 17:00:00+00:00,2021-04-06 18:59:00+00:00,gamma,True,20.0,1,c-6,4035813,9800.0
5052034,5052034,2021-04-20 20:21:50.834660+00:00,x,y,2021-05-10 13:30:00+00:00,2021-05-10 15:30:00+00:00,alpha,True,35.0,1,a-5,5052034,8290.0
17655878,17655878,2021-08-08 02:09:29.047328+00:00,x,y,2021-08-11 16:00:00+00:00,2021-08-11 18:00:00+00:00,alpha,True,15.0,1,a-23,17655878,7524.0
17232263,17232263,2021-08-05 12:43:50.567505+00:00,x,y,2021-08-14 14:00:00+00:00,2021-08-14 16:00:00+00:00,gamma,True,20.0,2,c-4,17232263,8245.0
390067,390067,2021-01-11 20:25:10.969658+00:00,x,y,2021-01-17 13:00:00+00:00,2021-01-17 15:00:00+00:00,alpha,True,0.0,0,a-5,390067,8739.0
11883642,11883642,2021-06-29 20:08:12.907357+00:00,x,y,2021-07-29 17:00:00+00:00,2021-07-29 18:59:00+00:00,gamma,True,20.0,2,c-6,11883642,8765.0
1895517,1895517,2021-02-19 09:58:43.272069+00:00,x,y,2021-02-21 13:00:00+00:00,2021-02-21 15:00:00+00:00,alpha,True,35.0,1,a-5,1895517,12500.0
5622774,5622774,2021-04-26 21:05:02.270456+00:00,x,y,2021-05-29 13:30:00+00:00,2021-05-29 15:30:00+00:00,alpha,True,15.0,1,a-5,5622774,7796.0
14256937,14256937,2021-07-13 12:05:25.083561+00:00,x,y,2021-08-02 09:45:00+00:00,2021-08-02 11:45:00+00:00,gamma,True,20.0,1,c-2,14256937,12560.0
19975630,19975630,2021-08-19 11:28:30.592930+00:00,x,y,2021-09-27 14:00:00+00:00,2021-09-27 16:00:00+00:00,gamma,True,20.0,1,c-4,19975630,7500.0
4556547,4556547,2021-04-13 05:47:15.353228+00:00,x,y,2021-04-18 14:00:00+00:00,2021-04-18 15:55:00+00:00,beta,True,20.0,0,b-9,4556547,7883.0
2822051,2822051,2021-03-08 07:53:31.023219+00:00,x,y,2021-03-14 17:00:00+00:00,2021-03-14 18:59:00+00:00,gamma,True,20.0,2,c-6,2822051,9390.0
13209693,13209693,2021-07-06 20:10:37.596679+00:00,x,y,2021-07-21 13:00:00+00:00,2021-07-21 15:00:00+00:00,alpha,True,15.0,1,a-9,13209693,9045.0
19569112,19569112,2021-08-17 07:17:10.405143+00:00,x,y,2021-08-22 13:00:00+00:00,2021-08-22 15:00:00+00:00,alpha,True,15.0,1,a-9,19569112,23895.0
11786731,11786731,2021-06-29 09:47:25.677213+00:00,x,y,2021-07-08 10:00:00+00:00,2021-07-08 12:00:00+00:00,alpha,True,35.0,1,a-7,11786731,8800.0
15827167,15827167,2021-07-25 09:12:07.729512+00:00,x,y,2021-08-03 14:00:00+00:00,2021-08-03 16:00:00+00:00,gamma,True,20.0,1,c-4,15827167,9280.0
8234472,8234472,2021-05-31 10:31:51.518526+00:00,x,y,2021-06-11 10:00:00+00:00,2021-06-11 12:00:00+00:00,alpha,True,35.0,1,a-9,8234472,9707.0
9101967,9101967,2021-06-08 12:52:07.565828+00:00,x,y,2021-06-18 16:00:00+00:00,2021-06-18 18:00:00+00:00,alpha,True,15.0,1,a-23,9101967,9403.0
16357494,16357494,2021-07-29 04:10:12.213615+00:00,x,y,2021-07-31 14:00:00+00:00,2021-07-31 16:00:00+00:00,gamma,True,20.0,1,c-4,16357494,11045.0
9813512,9813512,2021-06-14 08:52:13.777962+00:00,x,y,2021-06-21 10:30:00+00:00,2021-06-21 12:25:00+00:00,beta,True,20.0,0,b-69,9813512,6522.0
12162021,12162021,2021-07-01 11:52:29.957042+00:00,x,y,2021-07-02 05:00:00+00:00,2021-07-02 07:00:00+00:00,alpha,True,15.0,1,a-1,12162021,14945.0
20385097,20385097,2021-08-21 21:15:50.210564+00:00,x,y,2021-08-25 10:00:00+00:00,2021-08-25 12:00:00+00:00,gamma,True,20.0,1,c-2,20385097,12560.0
7021699,7021699,2021-05-17 11:31:02.692921+00:00,x,y,2021-07-03 13:00:00+00:00,2021-07-03 15:00:00+00:00,alpha,True,15.0,1,a-5,7021699,5901.0
9113626,9113626,2021-06-08 15:07:29.072925+00:00,x,y,2021-06-30 17:00:00+00:00,2021-06-30 18:59:00+00:00,gamma,True,20.0,1,c-6,9113626,10900.0
14826779,14826779,2021-07-17 11:00:36.102755+00:00,x,y,2021-07-30 17:00:00+00:00,2021-07-30 18:59:00+00:00,gamma,True,20.0,2,c-6,14826779,12300.0
3045692,3045692,2021-03-11 11:59:54.922418+00:00,x,y,2021-03-22 11:00:00+00:00,2021-03-22 13:00:00+00:00,gamma,True,20.0,2,c-4,3045692,11300.0
2066131,2066131,2021-02-23 14:03:33.227214+00:00,x,y,2021-03-05 11:00:00+00:00,2021-03-05 13:00:00+00:00,gamma,True,20.0,2,c-4,2066131,14000.0
6492376,6492376,2021-05-09 15:18:09.125576+00:00,x,y,2021-05-24 05:00:00+00:00,2021-05-24 06:55:00+00:00,beta,True,20.0,0,b-1,6492376,6755.0
14428202,14428202,2021-07-14 13:37:07.422370+00:00,x,y,2021-07-19 17:00:00+00:00,2021-07-19 18:59:00+00:00,gamma,True,20.0,2,c-6,14428202,11285.0
6581879,6581879,2021-05-10 20:31:31.005612+00:00,x,y,2021-05-16 05:00:00+00:00,2021-05-16 07:00:00+00:00,alpha,True,15.0,1,a-1,6581879,8332.0
3717378,3717378,2021-03-23 10:28:45.464344+00:00,x,y,2021-04-16 11:00:00+00:00,2021-04-16 13:00:00+00:00,gamma,True,20.0,2,c-4,3717378,10800.0
13590306,13590306,2021-07-09 05:53:18.016985+00:00,x,y,2021-08-07 07:00:00+00:00,2021-08-07 09:00:00+00:00,alpha,True,35.0,1,a-5,13590306,10545.0
5001996,5001996,2021-04-20 13:13:01.162185+00:00,x,y,2021-05-17 11:00:00+00:00,2021-05-17 13:00:00+00:00,gamma,True,20.0,1,c-4,5001996,8145.0
16066552,16066552,2021-07-26 19:54:01.977662+00:00,x,y,2021-08-03 14:00:00+00:00,2021-08-03 16:00:00+00:00,gamma,True,20.0,2,c-4,16066552,10280.0
19494115,19494115,2021-08-16 18:34:50.594005+00:00,x,y,2021-09-18 14:00:00+00:00,2021-09-18 15:55:00+00:00,beta,True,20.0,0,b-9,19494115,6570.0
13441201,13441201,2021-07-08 07:17:05.315383+00:00,x,y,2021-07-22 14:00:00+00:00,2021-07-22 15:55:00+00:00,beta,True,20.0,0,b-9,13441201,6730.0
15298316,15298316,2021-07-21 10:59:16.724467+00:00,x,y,2021-08-19 16:00:00+00:00,2021-08-19 18:00:00+00:00,alpha,True,15.0,1,a-23,15298316,9045.0
15334348,15334348,2021-07-21 17:33:58.777315+00:00,x,y,2021-08-06 17:00:00+00:00,2021-08-06 18:59:00+00:00,gamma,True,20.0,2,c-6,15334348,10280.0
14308001,14308001,2021-07-13 18:19:12.797844+00:00,x,y,2021-07-23 09:45:00+00:00,2021-07-23 11:45:00+00:00,gamma,True,20.0,2,c-2,14308001,10785.0
17729058,17729058,2021-08-08 11:23:32.713211+00:00,x,y,2021-08-22 10:00:00+00:00,2021-08-22 12:00:00+00:00,gamma,True,20.0,2,c-2,17729058,13050.0
1218777,1218777,2021-02-03 10:19:41.033199+00:00,x,y,2021-02-21 13:00:00+00:00,2021-02-21 15:00:00+00:00,alpha,True,0.0,0,a-5,1218777,8739.0
7671637,7671637,2021-05-24 16:51:01.425049+00:00,x,y,2021-05-27 17:00:00+00:00,2021-05-27 18:59:00+00:00,gamma,True,20.0,1,c-6,7671637,8025.0
1436938,1436938,2021-02-08 20:11:24.176747+00:00,x,y,2021-02-14 11:00:00+00:00,2021-02-14 12:55:00+00:00,beta,True,35.0,0,b-69,1436938,9512.0
19446812,19446812,2021-08-16 13:57:03.613373+00:00,x,y,2021-10-12 05:00:00+00:00,2021-10-12 06:55:00+00:00,beta,True,40.0,0,b-1,19446812,8390.0
18830704,18830704,2021-08-13 08:21:07.529357+00:00,x,y,2021-08-16 13:00:00+00:00,2021-08-16 15:00:00+00:00,alpha,True,20.0,1,a-9,18830704,8381.0
9104545,9104545,2021-06-08 13:24:51.981888+00:00,x,y,2021-06-10 11:00:00+00:00,2021-06-10 13:00:00+00:00,gamma,True,20.0,1,c-4,9104545,10900.0
7505695,7505695,2021-05-22 18:10:54.733855+00:00,x,y,2021-05-23 05:00:00+00:00,2021-05-23 07:00:00+00:00,gamma,True,20.0,1,c-2,7505695,13130.0
16149065,16149065,2021-07-27 11:58:49.518683+00:00,x,y,2021-08-16 17:00:00+00:00,2021-08-16 18:59:00+00:00,gamma,True,20.0,2,c-6,16149065,8765.0
